repo_id,repo_owner,repo_name,repo_scraped
11512395,br,jQuery-Datepicker--Kevin-Luck-,Yes
96551837,bloomberg,constant.js,Yes
63858055,gawkermedia,slack-liveblog,Yes
31981626,nprapps,ucr-clearance-parser,Yes
27496170,voxmedia,thumbor_indexed_file_result_storage,Yes
109905758,datadesk,houston-flood-zone-analysis,Yes
281149467,bbc,keystone,Yes
55096807,nprapps,copydoc,Yes
157495845,nbcnews,klaxon,Yes
65090638,TimeMagazine,CommonJSON,Yes
255639979,guardian,editorial-tools-integration-tests,Yes
251560065,bbc,vuls,Yes
90317618,sfchronicle,demo_repo2,Yes
22472848,nprapps,graphics-archive,Yes
81121098,washingtonpost,ecs-optimizer,Yes
105761114,bbc,serverless-catbox-memory,Yes
232870207,reuters-graphics,html-webpack-prerender-plugin,Yes
12497335,PopSugar,phing-hipchat,Yes
213635429,nytimes,photon-demo-util,Yes
63874936,associatedpress,puppet-monit,Yes
136181686,npr,workflow-research,Yes
14757781,br,vim-addon-manager-known-repositories,Yes
3018776,guardian,jquery-plugin-rich-content-editor,Yes
151754136,PopSugar,express-brute-dynamo,Yes
97837273,guardian,guardian-accessibility,Yes
119598029,npr,paste-helper,Yes
28979770,denverpost,homicide-report,Yes
63373241,sfchronicle,airbnb16_site,Yes
40329015,sfchronicle,sfchronicle.github.io,Yes
158432808,slategroup,Amplitude-Data-Munging-,Yes
60205811,TheOregonian,portland-school-lead-tests,Yes
243724305,guardian,europeans-drama-series,Yes
56099868,nprapps,tennis-ages,Yes
128387766,guardian,rickshaw,Yes
37088492,bloomberg,collectdwin,Yes
51327499,gawkermedia,redshift-tracking-copy-from-s3,Yes
11455312,theatlantic,django-xmlrpc,Yes
152669156,datadesk,hollister-ranch-analysis,Yes
252735929,reuters-graphics,action_covid-stringency-index,Yes
158021314,datadesk,helicopter-accident-analysis,Yes
271593767,voxmedia,data-privacy-compliance,Yes
164919743,striblab,201901-hospitalquality,Yes
14958604,guardian,grunt-hash,Yes
157422682,cnnlabs,cnn-midterms-senate-forecast-model-2018,Yes
156244858,njam-data,starter-styleguide,Yes
46801904,bbc,newsspec_12522,Yes
292847035,guardian,master-to-main,Yes
173345350,The-Politico,chartwerk-ui-components,Yes
38397830,seattletimes,carlton-fire,Yes
206087287,bbc,ceph-ansible,Yes
165136722,refinery29,ansible-datadog-varnish-role,Yes
8477349,guardian,grunt-gui,Yes
111345998,guardian,nz-bird-leaderboard,Yes
32542581,buzzfeed,solid,Yes
206354260,bbc,speech-intelligibility-meter,Yes
9603304,guardian,riemann-config,Yes
86474282,gawkermedia,soynode,Yes
13474152,guardian,worldcupdraw,Yes
96552772,datadesk,geopandas-intersection-area-example,Yes
14865764,nprapps,in-memoriam-2013,Yes
49202670,guardian,interactive-nhs-winter-profiles-enhancer,Yes
166139318,datadesk,tijuana-districts-map,Yes
131842228,bbc,SSSumo-lambda,Yes
55729271,bloomberg-cookbooks,nrpe,Yes
94371329,sfchronicle,ups_shooting,Yes
165743705,bbc,origin_simulator,Yes
94827221,sfchronicle,halu,Yes
518571169,phillymedia,2022-eagles-uniforms,Yes
129730500,bbc,http-transport-xray,Yes
40004885,npr,infinite-scroll,Yes
90903141,refinery29,github-oauth-nginx,Yes
38448581,guardian,pa-simulator,Yes
111443816,guardian,main-media-vortex,Yes
250599267,guardian,modular,Yes
14757415,br,cue,Yes
24369142,bbc,beatmap,Yes
107873021,cnbc,angular-firestarter,Yes
60075704,guardian,participation-poll-embed,Yes
56888608,bbc,mobileci-jenkins-support,Yes
417507319,guardian,node-modules,Yes
267890919,cnbc,WEB.storybook-addon-figma,Yes
89496051,striblab,20161107-early_voting,Yes
91635815,seattletimes,web-map-maker,Yes
149665694,bloomberg,git-adventure-game,Yes
8059323,refinery29,referrer,Yes
46416450,guardian,metagu,Yes
50522845,bbc,newsspec_13144,Yes
24429542,BostonGlobe,11-04-2014-elections,Yes
63942624,bbc,hyper-h2,Yes
20934586,guardian,user-tracker,Yes
141139078,bbc,nmos-auth-server,Yes
119988087,bbc,rd-apmm-python-lib-mediagrains,Yes
9842308,datadesk,binify,Yes
29923995,USATODAY,gas-leaks,Yes
61574103,baltimore-sun-data,restaurant-map,Yes
62163312,denverpost,nba-draft-tracker,Yes
60372006,nytimes,kyt,Yes
50807781,BuzzFeedNews,zika-data,Yes
29745511,seattletimes,map-template,Yes
139168871,guardian,main-media-seattle-cities,Yes
25485384,refinery29,ooyala-test-page-r29,Yes
10198681,guardian,gu-top5,Yes
17716018,newsapps,bootstrap-v2,Yes
42532096,guardian,shengen-area,Yes
106807695,bbc,nmos-joint-ri,Yes
294621545,guardian,coronavirus-live-data-blog-updated,Yes
506947633,guardian,ghpages,Yes
215801271,bbc,sonarqube-systemd,Yes
46014050,denverpost,carlo-kemp,Yes
490890771,washingtonpost,design-tokens,Yes
178279213,washingtonpost,talk-plugin-comment-count,Yes
28082335,bbc,HockeySDK-iOS,Yes
107962955,guardian,database-101,Yes
167407138,the-trace-and-buzzfeed-news,federal-crime-data-analysis,Yes
91505215,cnnlabs,cnn-starter,Yes
108114468,guardian,interactive-atom-world-cup-draw-2018,Yes
48071905,buzzfeed-openlab,frisco-day,Yes
54128649,bloomberg,Object-Diff,Yes
58544102,bbc,github-branch-source-plugin,Yes
46810171,BuzzFeedNews,2015-11-lottery-simulations,Yes
58074835,br,hapi-react-views,Yes
68913652,bbc,scheduler-plus,Yes
132512156,seattletimes,mha-upzone,Yes
22501553,bbc,newsspec_8439,Yes
37323482,guardian,facia-tool-batch-rewrite,Yes
138284949,guardian,interactive-atom-working-report,Yes
42404179,TimeMagazine,geographies_by_lat_long,Yes
101085575,striblab,mn-elections,Yes
71404726,sfchronicle,seafood,Yes
338151126,nytimes,terraform-provider-constellix,Yes
106041825,nydailynews,interactive-indexes-data-dot-csv,Yes
68964802,MiamiHerald,data-viz_capital-punishment-cases,Yes
36309682,guardian,interactive-turkish-elections,Yes
75420276,baltimore-sun-data,charts-js,Yes
170422230,seattletimes,pacific-cruise,Yes
80143473,guardian,fpinscala,Yes
131622631,voxmedia,graphql-tools,Yes
62654413,slategroup,javascript,Yes
365911093,reuters-graphics,chart-module-india-covid-cartogram,Yes
17839779,guardian,tax-calculator,Yes
320400604,bloomberg,koan,Yes
376061248,npr,docker-mirror,Yes
40423388,OrlandoSentinel,TabsOnTallahassee,Yes
41044429,refinery29,react-native-google-analytics,Yes
89495954,striblab,20161101-solitary,Yes
300741543,PostDispatchInteractive,elex,Yes
72046445,theatlantic,sphinx_atl_theme,Yes
260575764,seattletimes,ph-stats-coronavirus-2020,Yes
106857045,sfchronicle,calfire-tracker,Yes
17682159,MinneapolisStarTribune,WorkflowDatabaseTiein,Yes
19544006,refinery29,vim-tutorial,Yes
93794917,associatedpress,aptheme,Yes
200912067,PostDispatchInteractive,appraisals,Yes
157864875,guardian,fibre-census,Yes
80406148,bbc,cordova-dialclient-exampleapp,Yes
173333165,bbc,ExCounter,Yes
248791438,The-Politico,interactive_coronavirus-endangered-workers,Yes
144173134,guardian,html-janitor,Yes
103747565,guardian,interactive-debt,Yes
62309593,TimeMagazine,usflag,Yes
95787259,The-Politico,factcheck-db,Yes
39884831,bbc,github_informer,Yes
266788801,fivethirtyeight,WNBA-stats,Yes
101271867,bbc,http-transport-cache,Yes
221072958,datadesk,geoip2,Yes
26870540,bbc,grunt-notrequired,Yes
41326478,buzzfeed,hashids,Yes
25882183,bbc,newsspec_7104,Yes
203239740,njam-data,health-data-collection,Yes
421337664,nytimes,aframe-loader-3dtiles-component,Yes
62252138,bloomberg,cartodb.js,Yes
101111992,seattletimes,amazon-sq-ft,Yes
319944933,reuters-graphics,awesome-bluprints,Yes
23144642,bbc,newsspec_8626,Yes
141732133,slategroup,pytaboola,Yes
89636627,cnnlabs,cnn-messaging-hapi,Yes
115633249,bbc,async-workshop,Yes
151617526,striblab,2018-2040-plan,Yes
234315986,guardian,support-dotcom-components,Yes
45120999,guardian,ai2html,Yes
74978980,bbc,MiD,Yes
55453759,seattletimes,building-a-bar,Yes
348670683,bbc,uap-principal-technical-test,Yes
119572095,guardian,super-bowl-52-live-results,Yes
62252171,bloomberg,cartodb-postgresql,Yes
12951811,guardian,gu-gone,Yes
94819595,voxmedia,descendants_tracker,Yes
76303512,washingtonpost,nginx-lambda,Yes
114663673,The-Politico,generator-politico-django-package,Yes
37088652,BloombergMedia,whatiscode,Yes
180426928,seattletimes,dog-parks,Yes
31367021,guardian,gdn-feedback,Yes
138213766,nprapps,elections18-graphics,Yes
445637562,washingtonpost,data-congress-slaveowners,Yes
140570774,bbc,news-coding-test-dataset,Yes
137959731,sfchronicle,sfhp-status-2018,Yes
53679565,guardian,interactive-cricket,Yes
1220824,nytimes,Emphasis,Yes
146625956,The-Politico,module_parliament-chart,Yes
43901088,seattletimes,Sark-Moments,Yes
15693563,newsday,newsday.github.io,Yes
13592048,bbc,tal-config,Yes
8322944,guardian,grunt-init-template,Yes
115342247,theatlantic,jsdoc-plugins,Yes
26756120,guardian,interactive-year-end-lists,Yes
48060945,nytimes,logrotate,Yes
132803622,datadesk,proj4js,Yes
12298112,guardian,grid,Yes
36725589,ReutersTV,RNCryptor,Yes
143056956,bloomberg,angular.js,Yes
232541342,guardian,interactive-atom-thrasher-template,Yes
27278780,bbc,grunt-jasmine-node,Yes
65244551,sfchronicle,resolutions,Yes
134728466,guardian,us-embed-template,Yes
164098231,guardian,subscribe-with-google,Yes
97861040,axiosvisuals,proj-trump-global-image,Yes
64160132,newsapps,tribune-pollster,Yes
516027160,guardian,interactive-fires-temperattures-europe,Yes
116566692,The-Politico,The-Politico.github.io,Yes
14314335,TimeMagazine,node-astronomy,Yes
72686376,MiamiHerald,elex2016homepage,Yes
88521090,The-Politico,generator-politico-django,Yes
137785585,TimeMagazine,wikidata-search,Yes
98661436,tbtimes,Analytic2017,Yes
252033911,seattletimes,restaurant-delivery-listing,Yes
11509142,npr,metalogger,Yes
2549068,newsapps,wordpress-mtv,Yes
43716226,denverpost,denverpost.github.io,Yes
193904742,guardian,react-native-with-kotlin,Yes
82938914,axiosvisuals,klaxon,Yes
172100233,The-Politico,politico-interactive-templates,Yes
145489189,seattletimes,ryan-seahawks,Yes
85757369,DallasMorningNews,interactive_healthcare-crossroads,Yes
17289889,guardian,football-time-machine,Yes
103150939,guardian,gu-bechdel,Yes
232622885,SunSentinel,voterfocus-campfin-scraper,Yes
134442377,guardian,rcs-poller-lambda,Yes
20067076,bbc,python_topic_modelling,Yes
32949105,bustle,max-socket,Yes
239831971,nprapps,betty,Yes
175195126,bbc,addressable,Yes
80579532,br,catbox-redis,Yes
1966864,guardian,sbt-dist-plugin,Yes
44169002,bbc,appmanager,Yes
62212312,guardian,explain-maker,Yes
221024383,BuzzFeedNews,2019-11-sipp,Yes
52595286,guardian,comics-interactive,Yes
183421217,guardian,australian-political-advertising-on-facebook,Yes
183058346,guardian,consent-logs,Yes
49445707,DallasMorningNews,pinpoint-editor,Yes
91509329,nprapps,remiendo,Yes
12644364,gawkermedia,jquery-statsd,Yes
350427117,bloomberg,docker-jitsi-meet,Yes
197803901,guardian,ssm-proxy,Yes
147267635,seattletimes,nfl-power-2018,Yes
89010523,bustle,apple-news-cli,Yes
42434656,refinery29,league-lazy-event,Yes
226346140,guardian,interactive-the-empty-doorway-stories,Yes
119706364,guardian,newsrecorder,Yes
284782831,datadesk,delivery-deploy-action,Yes
61759103,denverpost,oil-gas-deaths,Yes
79241615,guardian,scala-play.g8,Yes
42668057,nymag,cardkit,Yes
63174597,OrlandoSentinel,react-webpack-single-page-app,Yes
287050984,guardian,nest-logs,Yes
111955978,baltimore-sun-data,task-force-org,Yes
150639448,striblab,2018-top-non-profits,Yes
143444244,associatedpress,verify-dkim,Yes
140625091,seattletimes,mariners-season-2018,Yes
215020971,bbc,bbc-gn-dockerflagpole,Yes
73736332,seattletimes,cheap-eats-map,Yes
302652810,guardian,tag-janitor,Yes
26906098,guardian,grunt-init-scribe-plugin,Yes
163877477,njam-data,acs-pandas-dataflow,Yes
141317531,nydailynews,report-card,Yes
11202771,guardian,bl-sound-quiz,Yes
99168249,seattletimes,bad-intersections,Yes
42545930,denverpost,mailer,Yes
31089092,denverpost,ap-style-dates-and-times,Yes
101346553,sfchronicle,looks-2017,Yes
252548147,axioscode,react-native-google-ad-manager,Yes
518420679,guardian,interactive-europe-recordd-temperatures-2022,Yes
95701425,bbc,zenoss_sync,Yes
94719813,DallasMorningNews,interactive_new-moms,Yes
443176424,guardian,cdk-static-site,Yes
151155202,striblab,20181021-mnleg,Yes
39973229,refinery29,php-cs-fixer-config,Yes
29919674,bbc,alephant-logger-cloudwatch,Yes
299223288,guardian,dog-breeds,Yes
54232544,denverpost,election-qa,Yes
181564430,bbc,zsh-reith,Yes
423582389,datadesk,baker-example-page-template,Yes
494462431,guardian,giant-utils,Yes
31370559,guardian,tracer,Yes
206810786,axioscode,slate,Yes
157443999,baltimore-sun-data,p2p-python,Yes
76890922,nprapps,admin-template,Yes
187248747,striblab,20190703-boundary-waters,Yes
125524635,bbc,childrens-games-genie-starter-pack,Yes
203817040,guardian,eslint-plugin-dcr,Yes
36880221,BuzzFeedNews,2015-06-ssm-and-abortion-poll,Yes
147336971,guardian,interactive-atom-beyond-the-blade-cards,Yes
25514942,guardian,recommendations,Yes
166706073,seattletimes,chips-list-2019,Yes
32545052,refinery29,chassis,Yes
89703310,bbc,videocontext-devtools,Yes
28205148,voxmedia,thumbor_varnish_http_loader,Yes
247056479,bbc,libadm,Yes
4356640,bbc,automated-audio-tagging-evaluation,Yes
435555541,businessinsider,auth0-PHP,Yes
80985569,refinery29,kohana-orm,Yes
56011724,SunSentinel,quiz-template,Yes
16513499,guardian,gdn-food,Yes
113503555,nprapps,elex-ftp-loader,Yes
106828744,guardian,simona-aws,Yes
35967624,DallasMorningNews,interactives_starterkit,Yes
59018035,bbc,news-vj-pym-manager,Yes
124273565,striblab,s3-virus-scan,Yes
172247079,striblab,february-snow,Yes
109018566,br,capybara-screenshot-diff,Yes
446981161,sdut-datadesk,crime-calls-stops-sdpd,Yes
31600439,guardian,machine-images,Yes
50043614,guardian,pitch-to,Yes
38115171,theatlantic,youtrack-rest-python-library,Yes
130996350,voxmedia,airflow-cookbook,Yes
158447084,phillymedia,wilmington,Yes
181608018,DallasMorningNews,nba-shot-logger,Yes
428215645,guardian,interactive-supply-chain-map,Yes
29142842,bbc,newslabs-bootstrap,Yes
203817553,bbc,build-your-own-radar,Yes
87489855,datadesk,construction-jobs-analysis,Yes
465517954,sfchronicle,boudindata,Yes
28827074,USATODAY,weekly-quiz,Yes
75206649,MiamiHerald,data-viz_miami-dade-opioid-overdoses,Yes
47284735,ReutersTV,analytics-swift,Yes
27009697,tbtimes,panda_hacks,Yes
63285618,seattletimes,school-diversity,Yes
50374376,cnnlabs,cnn-logger,Yes
34455922,bbc,newsspec_7522_data,Yes
46345227,guardian,recipes-hackday-2015,Yes
107111499,guardian,dotcom-rendering,Yes
171493852,guardian,newswise,Yes
213431205,baltimore-sun-data,balt-city-salaries-2019,Yes
20891880,bbc,slayer,Yes
43054351,guardian,interactive-witness-map,Yes
82832504,nprapps,comida,Yes
176740530,phillymedia,gootenberg,Yes
267110930,guardian,example-rendering,Yes
96373154,sfchronicle,dtf-timeline,Yes
43398618,seattletimes,duwamish-map,Yes
122356972,phillymedia,TRASH18,Yes
132163814,dailybeast,es6-object-assign,Yes
111461979,nytimes,drone-openapi,Yes
36328860,denverpost,misery-index,Yes
2927239,datadesk,python-elections,Yes
195479867,datadesk,census-map-downloader,Yes
26756753,guardian,snowplow,Yes
113025896,gawkermedia,sbt-docker-compose,Yes
11246725,datadesk,lametro-maps,Yes
179301344,guardian,interactive-atom-app-page-2018,Yes
54801612,seattletimes,caucus-results-2016,Yes
39966951,bloomberg,zookeeper-cookbook,Yes
513683073,phillymedia,2022-evans-special-lil-project,Yes
70067882,DallasMorningNews,interactive_texas-oklahoma-gameday,Yes
31327110,bbc,newsspec_9881,Yes
9201508,bustle,ember-restless,Yes
158583547,guardian,year-in-review,Yes
31554281,seattletimes,compost,Yes
96345825,nprapps,npr-pym-lazyload-loader,Yes
64777570,sfchronicle,jailed,Yes
93061789,axiosvisuals,watergate-timeline,Yes
17281961,bbc,tal-input-text,Yes
140006891,guardian,interactive-trump-third-pick,Yes
700584,datadesk,latimes-mappingla-api,Yes
106828919,guardian,fg-lambda-test,Yes
169166230,seattletimes,lead-map-update,Yes
55427780,bloomberg,repofactor,Yes
21495171,guardian,interactive-template,Yes
156726123,npr,RAD-iOS,Yes
31905204,USATODAY,InTheirWords-womens-history,Yes
44988141,bustle,api-gateway-copy-method,Yes
416479125,bloomberg,p2473,Yes
16810125,bbc,alephant-renderer,Yes
167381067,guardian,tsilver-gateway-workshop,Yes
40706820,bbc,percento.js,Yes
69363562,guardian,interactive-thematic-mapmaker,Yes
31271615,refinery29,swing,Yes
35449114,nprapps,grad-rates,Yes
337765023,bbc,openstack-ansible-ops,Yes
130749566,baltimore-sun-data,sheets-save-all,Yes
7821145,guardian,dom-write,Yes
32082112,guardian,tools-components,Yes
110108456,guardian,configraun,Yes
175496206,bustle,coloring-palette,Yes
190929709,datadesk,altair-election-maps-example,Yes
409032796,guardian,yacht-charter-python-library,Yes
129193811,npr,shortwave,Yes
25008918,seattletimes,elections-2014,Yes
268902553,bloomberg,fleet,Yes
78457154,nprapps,dev-server,Yes
106829605,guardian,riffer,Yes
58118579,guardian,interactive-scotland-election-map,Yes
367129731,seattletimes,mariners-lineup-2021,Yes
127073889,seattletimes,mariners-lineup-2018,Yes
29522288,bbc,stubby4node,Yes
149843370,seattletimes,seahawks-gpa,Yes
119084082,guardian,elk6,Yes
20643756,guardian,world-cup-predictions,Yes
56257123,bustle,ember-in-viewport,Yes
76307517,denverpost,style,Yes
1295588,theatlantic,django-jimmypage,Yes
27074247,guardian,android-subtle-prompts,Yes
80746977,guardian,amiup,Yes
269068745,bbc,News-And-Weather-Android-Code-style,Yes
37989970,washingtonpost,ans-schema,Yes
84996488,nprapps,ahca,Yes
40738087,seattletimes,common-core-2015,Yes
158241330,guardian,interactive-guardian-weekly-map-page,Yes
270909190,datadesk,los-angeles-police-killings-data,Yes
32471508,voxmedia,dyncheck,Yes
199043171,bbc,rd-nbe-lab-helm-charts,Yes
36520175,refinery29,react-native-cheat-sheet,Yes
34897347,guardian,pgp-manager,Yes
13425456,nprapps,stl-lobbying,Yes
89718086,phillymedia,apps-modules-helpers,Yes
245656828,bbc,vr-barriers-dev,Yes
275821270,guardian,interactive-atom-tv-guide-master-2,Yes
304609733,bbc,exp_mini_app,Yes
120337144,baltimore-sun-data,voter-guide-2018,Yes
153514574,njam-data,15-things-for-dj,Yes
80867434,BloombergGraphics,2017-wmata-ridership-data,Yes
104801842,guardian,main-media-pine-ridge,Yes
141165593,baltimore-sun-data,Chartbuilder,Yes
20433774,bbc,newsspec_7742,Yes
173993625,The-Politico,viz-app,Yes
50523481,bbc,newsspec_13457,Yes
37862027,nprapps,factlist,Yes
158579090,SunSentinel,pbso-jail-bookings-parser,Yes
60215364,tbtimes,ledeTwo,Yes
739284,guardian,guardian.github.com,Yes
257312152,guardian,coronavirus-memorial,Yes
92821538,guardian,election-2017-reshuffle,Yes
41039019,washingtonpost,wordpress-rest-api-java-client,Yes
51035007,cnnlabs,cnn-hapi,Yes
110887538,nydailynews,make-it-rain,Yes
41028101,guardian,china-trade-browser,Yes
123140697,guardian,homebrew-devtools,Yes
215273487,bbc,C4-PlantUML,Yes
169727234,bbc,http-transport-circuit-breaker,Yes
35736059,BostonGlobe,map-recipes,Yes
133981921,guardian,interactive-atom-grenfell-lives-embed,Yes
276588925,bbc,quic-rtp-tunnelling-draft,Yes
223917346,guardian,Rocky,Yes
135339865,refinery29,react-redux-custom-store,Yes
31966629,guardian,interactive-climate-campaign-page,Yes
109992137,nydailynews,trump-annotate,Yes
444900080,ign,apple-news,Yes
44203528,nymag,express-nymag-user,Yes
40989427,nbcnews,heroku-buildpack-multi,Yes
50433015,bbc,php-webdriver,Yes
13561076,bbc,audiowaveform,Yes
104051538,guardian,interactive-brexit-comparison,Yes
50464996,seattletimes,uw-wsu-recruit-tracker-2016,Yes
377111142,guardian,matrixstore-client,Yes
146202703,seattletimes,huskies-predictions-2018,Yes
107464795,seattletimes,fyi-quiz-1,Yes
